MSE: 11110.28018095999
RMSE: 234.8088365830891
PSNR: 73.65518894589756
SSIM: (1.4638175258783435, 1.735724111829127)
UQI: 3.451088096739397
MSSSIM: (1.964736486018819+0j)
ERGAS: 213346.80732069793
SCC: -0.0012350218128071278
RASE: 31169.526559311988
SAM: 2.481935628957289
VIF: 0.2583147735271615
PD: 105.66393661499023
