MSE: 19598.571862962508
RMSE: 312.25663121103213
PSNR: 61.20520553223964
SSIM: (1.438256169128676, 1.6957096352459127)
UQI: 3.6797652897815385
MSSSIM: (1.849976864074458+0j)
ERGAS: 139929.8162466237
SCC: 0.006035216234620161
RASE: 20063.089019315863
SAM: 2.643352019691745
VIF: 0.28460255310659244
PD: 120.78572845458984
