MSE: 32224.40783521864
RMSE: 397.0498074731901
PSNR: 51.11070037879591
SSIM: (1.2689721640631233, 2.1538449608424566)
UQI: 2.484574429840587
MSSSIM: (2.1246482786836527+0j)
ERGAS: 710232.9410782394
SCC: 0.046963566446225555
RASE: 102993.44969312269
SAM: 3.6323365681618416
VIF: 0.4093761251334709
PD: 78.1738748550415
