MSE: 28636.32742140028
RMSE: 378.1692026552307
PSNR: 52.807797238151025
SSIM: (1.5027618386961368, 2.090100906991313)
UQI: 3.0143672148622827
MSSSIM: (1.670714064921431+0j)
ERGAS: 184841.35160678384
SCC: 0.03000454706207588
RASE: 26529.33358800751
SAM: 3.367191496847884
VIF: 0.262046997830352
PD: 102.78927993774414
