MSE: 35547.63301900228
RMSE: 420.1626440336082
PSNR: 48.36568246772134
SSIM: (1.122657278801789, 1.5205145272454665)
UQI: 3.0474478201472164
MSSSIM: (1.6151567492280614+0j)
ERGAS: 270853.41892679175
SCC: 0.03930435559922059
RASE: 39036.37540927925
SAM: 3.1880351827359465
VIF: 0.31314933616686186
PD: 117.83115577697754
