MSE: 30401.550639229376
RMSE: 383.6120783210725
PSNR: 52.88732868233709
SSIM: (1.4393343898538495, 1.8229797356544504)
UQI: 3.3793108918427466
MSSSIM: (1.6163176418411453+0.016355061895590037j)
ERGAS: 251520.97061405636
SCC: 0.050660602988312445
RASE: 36216.80681470119
SAM: 2.799725655946002
VIF: 0.30242403803836787
PD: 92.57234054141574
