MSE: 18504.08641730415
RMSE: 302.9099164070824
PSNR: 62.6026007494037
SSIM: (1.7989875122754115, 2.015398634005142)
UQI: 3.792940572172849
MSSSIM: (1.9840525982775705+0j)
ERGAS: 150892.92488058898
SCC: 0.005742026605605849
RASE: 21543.891815470884
SAM: 2.5539785238735293
VIF: 0.3309239596866218
PD: 113.64632225036621
