MSE: 32435.783871968586
RMSE: 402.52720478554653
PSNR: 50.09192173856273
SSIM: (0.8201951397854768, 1.2155455555466008)
UQI: 2.824395294161568
MSSSIM: (1.2353091938164829+0j)
ERGAS: 280207.4205747286
SCC: 0.0016014841175029354
RASE: 41070.936114477525
SAM: 3.2121636804451263
VIF: 0.08965392394370349
PD: 115.61649513244629
