MSE: 22428.072943793402
RMSE: 333.2953484763742
PSNR: 58.47045306124832
SSIM: (1.8011907897877524, 2.1866717136395275)
UQI: 3.6100126166635746
MSSSIM: (2.216338961408465+0j)
ERGAS: 138382.6889485379
SCC: 0.0005199400965165183
RASE: 19917.425369888224
SAM: 2.714774315272113
VIF: 0.3955871887215697
PD: 109.75702285766602
