MSE: 19611.918635512844
RMSE: 309.9871456040244
PSNR: 61.87704095969629
SSIM: (2.0464311960175348, 2.357118773470543)
UQI: 3.8254409085542886
MSSSIM: (1.8298627411420292+0.0655781154481123j)
ERGAS: 153481.85844933332
SCC: 0.08819739636608592
RASE: 22121.969521102215
SAM: 2.34409498195325
VIF: 0.4021338820445096
PD: 74.38523006439209
