MSE: 19157.784782409668
RMSE: 307.9611920402032
PSNR: 61.912974565139365
SSIM: (1.7173773743869987, 2.0818954162852377)
UQI: 3.610476604275326
MSSSIM: (1.9303665531504692+0j)
ERGAS: 154638.46847936412
SCC: 0.0013756850299898
RASE: 22111.818422850556
SAM: 2.850156426582882
VIF: 0.22167063403606144
PD: 112.5462703704834
