MSE: 32248.812938690186
RMSE: 401.0114769419297
PSNR: 50.29368566910788
SSIM: (1.4746204047779687, 1.7958522394143532)
UQI: 3.2699452363105204
MSSSIM: (1.484456277974477+0j)
ERGAS: 161486.07211334567
SCC: 0.022052239504442246
RASE: 23079.13399405124
SAM: 3.02548214622163
VIF: 0.23069170376995587
PD: 100.78395462036133
