MSE: 16095.828408135309
RMSE: 282.12579448384525
PSNR: 65.73192674936803
SSIM: (2.098740177625086, 2.5056570154868294)
UQI: 3.7452808648627207
MSSSIM: (2.350740284987851+0j)
ERGAS: 138207.94693796203
SCC: 0.0034266380972553952
RASE: 19723.708880538805
SAM: 2.610096733299445
VIF: 0.247929595024695
PD: 95.36893653869629
