MSE: 3562.822671678331
RMSE: 59.6893849162339
PSNR: 12.612861536244129
SSIM: (0.42644897164732615, 0.4544523765356299)
UQI: 0.7864743548367715
MSSSIM: (0.4736453764067958+0j)
ERGAS: 23842.228303705524
SCC: 0.0010171551387154522
RASE: 3412.702511620553
SAM: 0.5422901844768818
VIF: 0.07691362325130335
PD: 22.13205337524414
