MSE: 21389.803760528564
RMSE: 325.8941479582825
PSNR: 59.39570016100065
SSIM: (1.2069481074613397, 1.310328155090486)
UQI: 3.749545514240015
MSSSIM: (1.4653511570587971+0j)
ERGAS: 127521.24698118186
SCC: -0.003581391113308855
RASE: 18279.512106882023
SAM: 2.321755149896546
VIF: 0.07533762713831191
PD: 114.3359603881836
