MSE: 29565.419173872207
RMSE: 382.48387143775744
PSNR: 52.51358787775882
SSIM: (1.3873948372940328, 1.8116651832624764)
UQI: 3.193953991255227
MSSSIM: (1.5282015888247749+0j)
ERGAS: 191037.98187380156
SCC: 0.02713774033282786
RASE: 27429.60940373229
SAM: 3.179145818912442
VIF: 0.2503003198839498
PD: 109.3954864501953
