MSE: 22772.54121167732
RMSE: 337.33216497837407
PSNR: 57.75854463028112
SSIM: (1.765169087858259, 2.02548945159987)
UQI: 3.7659309320927434
MSSSIM: (1.6207015752133231+0j)
ERGAS: 169276.3502792125
SCC: 0.07967324829264102
RASE: 24454.587210915524
SAM: 2.4612301936974896
VIF: 0.3557497763823406
PD: 97.85604286193848
