MSE: 25121.32897237142
RMSE: 353.1249830420252
PSNR: 55.915508219028624
SSIM: (1.3508393832849717, 1.7550425377730088)
UQI: 3.3630809525430703
MSSSIM: (1.9865963927459767+0j)
ERGAS: 220436.04525371292
SCC: 0.029927127787678635
RASE: 31676.0717461382
SAM: 2.7421749931204378
VIF: 0.31982390138385364
PD: 103.21927452087402
