MSE: 16586.823721516157
RMSE: 271.88851341998514
PSNR: 59.02642461775433
SSIM: (1.187392684973892, 1.4410680402458562)
UQI: 3.275203223868252
MSSSIM: (1.5687604740970365+0j)
ERGAS: 215813.95904179726
SCC: 4.67801195069081e-05
RASE: 30599.334905700216
SAM: 2.2460790354978206
VIF: 0.17719461163110545
PD: 101.25452880859375
