MSE: 16944.668063077057
RMSE: 290.3884532128168
PSNR: 64.35885483812284
SSIM: (1.003178350611374, 1.106209658808409)
UQI: 3.899733396110783
MSSSIM: (1.012490054359072+0j)
ERGAS: 145502.11016164994
SCC: 0.002730748886003895
RASE: 20942.654327841716
SAM: 2.2407390614938407
VIF: 0.13537761955258965
PD: 123.41916084289551
