MSE: 18263.08361261541
RMSE: 300.2653801270414
PSNR: 63.087379862496235
SSIM: (1.9819059392733391, 2.250175896405043)
UQI: 3.8858719490892306
MSSSIM: (1.891341306127934+0j)
ERGAS: 146895.16662369957
SCC: 0.10283365818382728
RASE: 21190.591911574906
SAM: 2.272412851318511
VIF: 0.39732718647258103
PD: 77.45166397094727
