MSE: 36824.33344141642
RMSE: 427.76826564368486
PSNR: 47.55959380744572
SSIM: (1.0085782036915096, 1.4303377444359904)
UQI: 2.944825991916157
MSSSIM: (1.2939768516726469+0j)
ERGAS: 170989.9060204943
SCC: 0.012397462314789564
RASE: 24561.49090805114
SAM: 3.4049312928088376
VIF: 0.19925075095454448
PD: 106.7553882598877
