MSE: 18710.61065673828
RMSE: 302.4477802261776
PSNR: 63.00408390242279
SSIM: (1.5343295692679175, 1.6406502831430527)
UQI: 3.981764924865088
MSSSIM: (1.888488552938103+0j)
ERGAS: 125374.85947182875
SCC: -0.010192780490870882
RASE: 18008.741314782477
SAM: 1.9409113376906317
VIF: 0.07668536559140057
PD: 105.00521278381348
