MSE: 31576.49716949463
RMSE: 395.9909512788895
PSNR: 50.92904299509323
SSIM: (1.144502501169837, 1.7260201272760294)
UQI: 2.886194718916529
MSSSIM: (1.5269058979845584+0j)
ERGAS: 307080.5625422638
SCC: 0.0020586570026778074
RASE: 45295.56902836146
SAM: 3.1019700846249023
VIF: 0.0814429048007772
PD: 113.83880996704102
