MSE: 31719.388568115235
RMSE: 397.0523358589069
PSNR: 50.80052958407089
SSIM: (1.007994898314684, 1.3000525094694682)
UQI: 3.170492447260331
MSSSIM: (1.3194518928695365+0j)
ERGAS: 250125.5658822753
SCC: 0.01459701988909381
RASE: 35961.37144821033
SAM: 3.3049288874783196
VIF: 0.2439218514333421
PD: 117.0981216430664
