MSE: 31344.123672485355
RMSE: 392.95835445562557
PSNR: 51.43626960911886
SSIM: (0.9963541500236762, 1.9150385073122704)
UQI: 2.5024976989899006
MSSSIM: (2.1630766049987296+0j)
ERGAS: 837749.9992372424
SCC: 0.003221777520276756
RASE: 115208.76733919737
SAM: 3.4504088392541616
VIF: 0.24776916764961024
PD: 105.23499488830566
